,Study ID,Participant ID,Native,Designer,Test ID,Test type,Trial ID,Font,Sample,Category,Response,Correct,Seen,Foil,Response time,JoM,JoL,Date
1155,0.0,16.0,True,Non-designer,1,lexical,4,sansforgetica,faces,word,Sure word,1.0,,,1559,42,difficult to read,28-01-2019 19:28
1156,0.0,16.0,True,Non-designer,1,lexical,5,sansforgetica,martain,non-word,Sure non-word,1.0,,,2032,42,difficult to read,28-01-2019 19:28
1157,0.0,16.0,True,Non-designer,1,lexical,6,sansforgetica,tosing,non-word,Sure non-word,1.0,,,1361,42,difficult to read,28-01-2019 19:28
1158,0.0,16.0,True,Non-designer,1,lexical,7,sansforgetica,source,word,Sure word,1.0,,,1912,42,difficult to read,28-01-2019 19:28
1159,0.0,16.0,True,Non-designer,1,lexical,8,sansforgetica,fament,non-word,Sure non-word,1.0,,,2226,42,difficult to read,28-01-2019 19:28
1160,0.0,16.0,True,Non-designer,1,lexical,9,sansforgetica,while,word,Sure word,1.0,,,1582,42,difficult to read,28-01-2019 19:28
1161,0.0,16.0,True,Non-designer,1,lexical,10,sansforgetica,outhough,non-word,Sure non-word,1.0,,,3176,42,difficult to read,28-01-2019 19:28
1162,0.0,16.0,True,Non-designer,1,lexical,11,sansforgetica,burropretic,non-word,Sure non-word,1.0,,,1312,42,difficult to read,28-01-2019 19:28
1163,0.0,16.0,True,Non-designer,1,lexical,12,sansforgetica,advice,word,Sure word,1.0,,,1593,42,difficult to read,28-01-2019 19:28
1164,0.0,16.0,True,Non-designer,1,lexical,13,sansforgetica,espeatives,non-word,Sure non-word,1.0,,,1927,42,difficult to read,28-01-2019 19:28
1165,0.0,16.0,True,Non-designer,1,lexical,14,sansforgetica,where,word,Sure word,1.0,,,1585,42,difficult to read,28-01-2019 19:28
1166,0.0,16.0,True,Non-designer,1,lexical,15,sansforgetica,excitiment,non-word,Sure non-word,1.0,,,2352,42,difficult to read,28-01-2019 19:28
1167,0.0,16.0,True,Non-designer,1,lexical,16,sansforgetica,brown,word,Sure word,1.0,,,1824,42,difficult to read,28-01-2019 19:28
1168,0.0,16.0,True,Non-designer,1,lexical,17,sansforgetica,nignawary,non-word,Sure non-word,1.0,,,2511,42,difficult to read,28-01-2019 19:28
1169,0.0,16.0,True,Non-designer,1,lexical,18,sansforgetica,entivisive,non-word,Sure non-word,1.0,,,1345,42,difficult to read,28-01-2019 19:28
1170,0.0,16.0,True,Non-designer,1,lexical,19,sansforgetica,lived,word,Sure word,1.0,,,1695,42,difficult to read,28-01-2019 19:28
1171,0.0,16.0,True,Non-designer,1,lexical,20,sansforgetica,evening,word,Sure word,1.0,,,1251,42,difficult to read,28-01-2019 19:28
1172,0.0,16.0,True,Non-designer,1,recognition,1,sansforgetica,natheracing,non-word,Sure not seen,1.0,not seen,,5592,42,difficult to read,28-01-2019 19:28
1173,0.0,16.0,True,Non-designer,1,recognition,2,sansforgetica,fifty,word,Sure not seen,1.0,not seen,,2335,42,difficult to read,28-01-2019 19:28
1174,0.0,16.0,True,Non-designer,1,recognition,3,sansforgetica,while,word,Probably seen,1.0,seen,,1665,42,difficult to read,28-01-2019 19:28
1175,0.0,16.0,True,Non-designer,1,recognition,4,sansforgetica,finth,non-word,Probably not seen,1.0,not seen,,3146,42,difficult to read,28-01-2019 19:28
1176,0.0,16.0,True,Non-designer,1,recognition,5,sansforgetica,espeatives,non-word,Sure seen,1.0,seen,,2214,42,difficult to read,28-01-2019 19:28
1177,0.0,16.0,True,Non-designer,1,recognition,6,sansforgetica,trandurable,non-word,Sure not seen,1.0,not seen,,1903,42,difficult to read,28-01-2019 19:28
1178,0.0,16.0,True,Non-designer,1,recognition,7,sansforgetica,where,word,Probably seen,1.0,seen,,1874,42,difficult to read,28-01-2019 19:28
1179,0.0,16.0,True,Non-designer,1,recognition,8,sansforgetica,proportion,word,Probably not seen,1.0,not seen,,1838,42,difficult to read,28-01-2019 19:28
1180,0.0,16.0,True,Non-designer,1,recognition,9,sansforgetica,excitiment,non-word,Probably seen,1.0,seen,,16387,42,difficult to read,28-01-2019 19:28
1181,0.0,16.0,True,Non-designer,1,recognition,10,sansforgetica,mothorate,non-word,Sure not seen,1.0,not seen,,2425,42,difficult to read,28-01-2019 19:28
1182,0.0,16.0,True,Non-designer,1,recognition,11,sansforgetica,areas,word,Sure seen,0.0,not seen,,3223,42,difficult to read,28-01-2019 19:28
1183,0.0,16.0,True,Non-designer,1,recognition,12,sansforgetica,burropretic,non-word,Probably not seen,0.0,seen,,5065,42,difficult to read,28-01-2019 19:28
1184,0.0,16.0,True,Non-designer,1,recognition,13,sansforgetica,evidence,word,Probably seen,0.0,not seen,,1560,42,difficult to read,28-01-2019 19:28
1185,0.0,16.0,True,Non-designer,1,recognition,14,sansforgetica,brown,word,Probably seen,1.0,seen,,1519,42,difficult to read,28-01-2019 19:28
1186,0.0,16.0,True,Non-designer,1,recognition,15,sansforgetica,lunds,non-word,Sure seen,1.0,seen,,1896,42,difficult to read,28-01-2019 19:28
1187,0.0,16.0,True,Non-designer,1,recognition,16,sansforgetica,advice,word,Sure seen,1.0,seen,,1256,42,difficult to read,28-01-2019 19:28
1188,0.0,16.0,True,Non-designer,2,lexical,1,inputsans,brother,word,Sure word,1.0,,,4848,43,ok,28-01-2019 19:28
1189,0.0,16.0,True,Non-designer,2,lexical,2,inputsans,successful,word,Sure word,1.0,,,1640,43,ok,28-01-2019 19:28
1190,0.0,16.0,True,Non-designer,2,lexical,3,inputsans,example,word,Sure word,1.0,,,1112,43,ok,28-01-2019 19:28
1191,0.0,16.0,True,Non-designer,2,lexical,4,inputsans,memory,word,Sure word,1.0,,,897,43,ok,28-01-2019 19:28
1192,0.0,16.0,True,Non-designer,2,lexical,5,inputsans,driftion,non-word,Sure non-word,1.0,,,1693,43,ok,28-01-2019 19:28
1193,0.0,16.0,True,Non-designer,2,lexical,6,inputsans,surface,word,Sure word,1.0,,,1761,43,ok,28-01-2019 19:28
1194,0.0,16.0,True,Non-designer,2,lexical,7,inputsans,raince,non-word,Sure non-word,1.0,,,1609,43,ok,28-01-2019 19:28
1195,0.0,16.0,True,Non-designer,2,lexical,8,inputsans,voiled,non-word,Sure non-word,1.0,,,1400,43,ok,28-01-2019 19:28
1196,0.0,16.0,True,Non-designer,2,lexical,9,inputsans,perfect,word,Sure word,1.0,,,1479,43,ok,28-01-2019 19:28
1197,0.0,16.0,True,Non-designer,2,lexical,10,inputsans,suggers,non-word,Sure word,0.0,,,1745,43,ok,28-01-2019 19:28
1198,0.0,16.0,True,Non-designer,2,lexical,11,inputsans,happlemas,non-word,Sure non-word,1.0,,,2728,43,ok,28-01-2019 19:28
1199,0.0,16.0,True,Non-designer,2,lexical,12,inputsans,legetation,non-word,Sure non-word,1.0,,,1096,43,ok,28-01-2019 19:28
1200,0.0,16.0,True,Non-designer,2,lexical,13,inputsans,powerful,word,Sure word,1.0,,,1561,43,ok,28-01-2019 19:28
1201,0.0,16.0,True,Non-designer,2,lexical,14,inputsans,times,word,Sure word,1.0,,,1119,43,ok,28-01-2019 19:28
1202,0.0,16.0,True,Non-designer,2,lexical,15,inputsans,heattered,non-word,Sure non-word,1.0,,,1769,43,ok,28-01-2019 19:28
1203,0.0,16.0,True,Non-designer,2,lexical,16,inputsans,amerying,non-word,Sure non-word,1.0,,,1767,43,ok,28-01-2019 19:28
1204,0.0,16.0,True,Non-designer,2,lexical,17,inputsans,herself,word,Sure word,1.0,,,1600,43,ok,28-01-2019 19:28
1205,0.0,16.0,True,Non-designer,2,lexical,18,inputsans,macking,non-word,Sure non-word,1.0,,,1711,43,ok,28-01-2019 19:28
1206,0.0,16.0,True,Non-designer,2,lexical,19,inputsans,dressed,word,Sure word,1.0,,,1672,43,ok,28-01-2019 19:28
1207,0.0,16.0,True,Non-designer,2,lexical,20,inputsans,couled,non-word,Sure non-word,1.0,,,1778,43,ok,28-01-2019 19:28
1208,0.0,16.0,True,Non-designer,2,recognition,1,inputsans,powerful,word,Probably seen,1.0,seen,,5376,43,ok,28-01-2019 19:28
1209,0.0,16.0,True,Non-designer,2,recognition,2,inputsans,successful,word,Sure seen,1.0,seen,,1671,43,ok,28-01-2019 19:28
1210,0.0,16.0,True,Non-designer,2,recognition,3,inputsans,conventment,non-word,Probably not seen,1.0,not seen,,3280,43,ok,28-01-2019 19:28
1211,0.0,16.0,True,Non-designer,2,recognition,4,inputsans,television,word,Probably not seen,1.0,not seen,,1841,43,ok,28-01-2019 19:28
1212,0.0,16.0,True,Non-designer,2,recognition,5,inputsans,happlemas,non-word,Sure seen,1.0,seen,,2135,43,ok,28-01-2019 19:28
1213,0.0,16.0,True,Non-designer,2,recognition,6,inputsans,mering,non-word,Sure not seen,1.0,not seen,,1833,43,ok,28-01-2019 19:28
1214,0.0,16.0,True,Non-designer,2,recognition,7,inputsans,memory,word,Probably not seen,0.0,seen,,2032,43,ok,28-01-2019 19:28
1215,0.0,16.0,True,Non-designer,2,recognition,8,inputsans,business,word,Probably not seen,1.0,not seen,,1407,43,ok,28-01-2019 19:28
1216,0.0,16.0,True,Non-designer,2,recognition,9,inputsans,leasted,non-word,Probably not seen,1.0,not seen,,1296,43,ok,28-01-2019 19:28
1217,0.0,16.0,True,Non-designer,2,recognition,10,inputsans,amerying,non-word,Sure seen,1.0,seen,,1824,43,ok,28-01-2019 19:28
1218,0.0,16.0,True,Non-designer,2,recognition,11,inputsans,driftion,non-word,Sure seen,1.0,seen,,1481,43,ok,28-01-2019 19:28
1219,0.0,16.0,True,Non-designer,2,recognition,12,inputsans,plants,word,Sure not seen,1.0,not seen,,1952,43,ok,28-01-2019 19:28
1220,0.0,16.0,True,Non-designer,2,recognition,13,inputsans,dropped,word,Probably not seen,1.0,not seen,,1711,43,ok,28-01-2019 19:28
1221,0.0,16.0,True,Non-designer,2,recognition,14,inputsans,strugess,non-word,Probably seen,0.0,not seen,,2272,43,ok,28-01-2019 19:28
1222,0.0,16.0,True,Non-designer,2,recognition,15,inputsans,example,word,Sure seen,1.0,seen,,1448,43,ok,28-01-2019 19:28
1223,0.0,16.0,True,Non-designer,2,recognition,16,inputsans,voiled,non-word,Sure seen,1.0,seen,,1400,43,ok,28-01-2019 19:28
1224,0.0,17.0,True,Non-designer,1,lexical,1,inputsans,vegantable,non-word,Sure non-word,1.0,,,2184,38,easy to read,28-01-2019 15:12
1225,0.0,17.0,True,Non-designer,1,lexical,2,inputsans,societary,non-word,Sure non-word,1.0,,,1471,38,easy to read,28-01-2019 15:12
1226,0.0,17.0,True,Non-designer,1,lexical,3,inputsans,wearing,word,Sure word,1.0,,,1600,38,easy to read,28-01-2019 15:12
1227,0.0,17.0,True,Non-designer,1,lexical,4,inputsans,disculates,non-word,Sure non-word,1.0,,,2431,38,easy to read,28-01-2019 15:12
1228,0.0,17.0,True,Non-designer,1,lexical,5,inputsans,acadence,non-word,Sure non-word,1.0,,,1344,38,easy to read,28-01-2019 15:12
1229,0.0,17.0,True,Non-designer,1,lexical,6,inputsans,perman,non-word,Sure non-word,1.0,,,1035,38,easy to read,28-01-2019 15:12
1230,0.0,17.0,True,Non-designer,1,lexical,7,inputsans,possiols,non-word,Sure non-word,1.0,,,1589,38,easy to read,28-01-2019 15:12
1231,0.0,17.0,True,Non-designer,1,lexical,8,inputsans,minisity,non-word,Sure non-word,1.0,,,1250,38,easy to read,28-01-2019 15:12
1232,0.0,17.0,True,Non-designer,1,lexical,9,inputsans,masuld,non-word,Sure non-word,1.0,,,1518,38,easy to read,28-01-2019 15:12
1233,0.0,17.0,True,Non-designer,1,lexical,10,inputsans,reaction,word,Sure word,1.0,,,1857,38,easy to read,28-01-2019 15:12
1234,0.0,17.0,True,Non-designer,1,lexical,11,inputsans,compaing,non-word,Sure non-word,1.0,,,1895,38,easy to read,28-01-2019 15:12
1235,0.0,17.0,True,Non-designer,1,lexical,12,inputsans,through,word,Sure word,1.0,,,1559,38,easy to read,28-01-2019 15:12
1236,0.0,17.0,True,Non-designer,1,lexical,13,inputsans,hotel,word,Sure word,1.0,,,1057,38,easy to read,28-01-2019 15:12
1237,0.0,17.0,True,Non-designer,1,lexical,14,inputsans,companies,word,Sure word,1.0,,,1832,38,easy to read,28-01-2019 15:12
1238,0.0,17.0,True,Non-designer,1,lexical,15,inputsans,friend,word,Sure word,1.0,,,895,38,easy to read,28-01-2019 15:12
1239,0.0,17.0,True,Non-designer,1,lexical,16,inputsans,failure,word,Sure word,1.0,,,953,38,easy to read,28-01-2019 15:12
1240,0.0,17.0,True,Non-designer,1,lexical,17,inputsans,uniffests,non-word,Sure non-word,1.0,,,1632,38,easy to read,28-01-2019 15:12
1241,0.0,17.0,True,Non-designer,1,lexical,18,inputsans,smoke,word,Sure word,1.0,,,1655,38,easy to read,28-01-2019 15:12
1242,0.0,17.0,True,Non-designer,1,lexical,19,inputsans,broken,word,Sure word,1.0,,,872,38,easy to read,28-01-2019 15:12
1243,0.0,17.0,True,Non-designer,1,lexical,20,inputsans,legal,word,Sure word,1.0,,,891,38,easy to read,28-01-2019 15:12
1244,0.0,17.0,True,Non-designer,1,recognition,1,inputsans,legal,word,Sure seen,1.0,seen,,2456,38,easy to read,28-01-2019 15:12
1245,0.0,17.0,True,Non-designer,1,recognition,2,inputsans,reaction,word,Probably seen,1.0,seen,,1615,38,easy to read,28-01-2019 15:12
1246,0.0,17.0,True,Non-designer,1,recognition,3,inputsans,steps,word,Sure not seen,1.0,not seen,,1777,38,easy to read,28-01-2019 15:12
1247,0.0,17.0,True,Non-designer,1,recognition,4,inputsans,bridge,word,Probably not seen,1.0,not seen,,2072,38,easy to read,28-01-2019 15:12
1248,0.0,17.0,True,Non-designer,1,recognition,5,inputsans,patcher,non-word,Probably not seen,1.0,not seen,,1904,38,easy to read,28-01-2019 15:12
1249,0.0,17.0,True,Non-designer,1,recognition,6,inputsans,companies,word,Sure seen,1.0,seen,,1808,38,easy to read,28-01-2019 15:12
1250,0.0,17.0,True,Non-designer,1,recognition,7,inputsans,feels,word,Probably not seen,1.0,not seen,,1991,38,easy to read,28-01-2019 15:12
1251,0.0,17.0,True,Non-designer,1,recognition,8,inputsans,acadence,non-word,Probably not seen,0.0,seen,,2258,38,easy to read,28-01-2019 15:12
1252,0.0,17.0,True,Non-designer,1,recognition,9,inputsans,hardly,word,Probably not seen,1.0,not seen,,1663,38,easy to read,28-01-2019 15:12
1253,0.0,17.0,True,Non-designer,1,recognition,10,inputsans,suddence,non-word,Sure not seen,1.0,not seen,,2313,38,easy to read,28-01-2019 15:12
1254,0.0,17.0,True,Non-designer,1,recognition,11,inputsans,masuld,non-word,Probably not seen,0.0,seen,,1823,38,easy to read,28-01-2019 15:12
1255,0.0,17.0,True,Non-designer,1,recognition,12,inputsans,undertaned,non-word,Probably not seen,1.0,not seen,,1648,38,easy to read,28-01-2019 15:12
1256,0.0,17.0,True,Non-designer,1,recognition,13,inputsans,through,word,Probably not seen,0.0,seen,,1591,38,easy to read,28-01-2019 15:12
1257,0.0,17.0,True,Non-designer,1,recognition,14,inputsans,possiols,non-word,Probably not seen,0.0,seen,,1776,38,easy to read,28-01-2019 15:12
1258,0.0,17.0,True,Non-designer,1,recognition,15,inputsans,minsuit,non-word,Sure not seen,1.0,not seen,,2097,38,easy to read,28-01-2019 15:12
1259,0.0,17.0,True,Non-designer,1,recognition,16,inputsans,vegantable,non-word,Sure seen,1.0,seen,,1895,38,easy to read,28-01-2019 15:12
1260,0.0,17.0,True,Non-designer,2,lexical,1,sansforgetica,absturable,non-word,Sure non-word,1.0,,,3384,25,very difficult to read,28-01-2019 15:12
1261,0.0,17.0,True,Non-designer,2,lexical,2,sansforgetica,voins,non-word,Sure non-word,1.0,,,4057,25,very difficult to read,28-01-2019 15:12
1262,0.0,17.0,True,Non-designer,2,lexical,3,sansforgetica,department,word,Sure word,1.0,,,1944,25,very difficult to read,28-01-2019 15:12
1263,0.0,17.0,True,Non-designer,2,lexical,4,sansforgetica,cammuning,non-word,Sure non-word,1.0,,,3439,25,very difficult to read,28-01-2019 15:12
1264,0.0,17.0,True,Non-designer,2,lexical,5,sansforgetica,adjection,non-word,Sure non-word,1.0,,,2504,25,very difficult to read,28-01-2019 15:12
1265,0.0,17.0,True,Non-designer,2,lexical,6,sansforgetica,todge,non-word,Sure non-word,1.0,,,1496,25,very difficult to read,28-01-2019 15:12
1266,0.0,17.0,True,Non-designer,2,lexical,7,sansforgetica,riddly,non-word,Sure non-word,1.0,,,1301,25,very difficult to read,28-01-2019 15:12
1267,0.0,17.0,True,Non-designer,2,lexical,8,sansforgetica,weeks,word,Sure word,1.0,,,1689,25,very difficult to read,28-01-2019 15:12
1268,0.0,17.0,True,Non-designer,2,lexical,9,sansforgetica,directly,word,Sure word,1.0,,,2299,25,very difficult to read,28-01-2019 15:12
1269,0.0,17.0,True,Non-designer,2,lexical,10,sansforgetica,daily,word,Sure word,1.0,,,1255,25,very difficult to read,28-01-2019 15:12
1270,0.0,17.0,True,Non-designer,2,lexical,11,sansforgetica,received,word,Sure word,1.0,,,1199,25,very difficult to read,28-01-2019 15:12
1271,0.0,17.0,True,Non-designer,2,lexical,12,sansforgetica,terrible,word,Sure word,1.0,,,1857,25,very difficult to read,28-01-2019 15:12
1272,0.0,17.0,True,Non-designer,2,lexical,13,sansforgetica,furnion,non-word,Sure non-word,1.0,,,2664,25,very difficult to read,28-01-2019 15:12
1273,0.0,17.0,True,Non-designer,2,lexical,14,sansforgetica,another,word,Sure word,1.0,,,1759,25,very difficult to read,28-01-2019 15:12
1274,0.0,17.0,True,Non-designer,2,lexical,15,sansforgetica,breath,word,Sure word,1.0,,,1626,25,very difficult to read,28-01-2019 15:12
1275,0.0,17.0,True,Non-designer,2,lexical,16,sansforgetica,throure,non-word,Sure non-word,1.0,,,2238,25,very difficult to read,28-01-2019 15:12
1276,0.0,17.0,True,Non-designer,2,lexical,17,sansforgetica,nords,non-word,Sure non-word,1.0,,,2129,25,very difficult to read,28-01-2019 15:12
1277,0.0,17.0,True,Non-designer,2,lexical,18,sansforgetica,wonderful,word,Sure word,1.0,,,2784,25,very difficult to read,28-01-2019 15:12
1278,0.0,17.0,True,Non-designer,2,lexical,19,sansforgetica,neginnery,non-word,Sure non-word,1.0,,,2295,25,very difficult to read,28-01-2019 15:12
1279,0.0,17.0,True,Non-designer,2,lexical,20,sansforgetica,calls,word,Sure word,1.0,,,2184,25,very difficult to read,28-01-2019 15:12
1280,0.0,17.0,True,Non-designer,2,recognition,1,sansforgetica,calls,word,Probably not seen,0.0,seen,,2969,25,very difficult to read,28-01-2019 15:12
1281,0.0,17.0,True,Non-designer,2,recognition,2,sansforgetica,wrong,word,Probably not seen,1.0,not seen,,1559,25,very difficult to read,28-01-2019 15:12
1282,0.0,17.0,True,Non-designer,2,recognition,3,sansforgetica,received,word,Probably not seen,0.0,seen,,1697,25,very difficult to read,28-01-2019 15:12
1283,0.0,17.0,True,Non-designer,2,recognition,4,sansforgetica,voiled,non-word,Probably not seen,1.0,not seen,,1458,25,very difficult to read,28-01-2019 15:12
1284,0.0,17.0,True,Non-designer,2,recognition,5,sansforgetica,nords,non-word,Probably seen,1.0,seen,,1750,25,very difficult to read,28-01-2019 15:12
1285,0.0,17.0,True,Non-designer,2,recognition,6,sansforgetica,cammuning,non-word,Sure seen,1.0,seen,,2113,25,very difficult to read,28-01-2019 15:12
1286,0.0,17.0,True,Non-designer,2,recognition,7,sansforgetica,railts,non-word,Sure not seen,1.0,not seen,,2335,25,very difficult to read,28-01-2019 15:12
1287,0.0,17.0,True,Non-designer,2,recognition,8,sansforgetica,arrinst,non-word,Sure not seen,1.0,not seen,,1248,25,very difficult to read,28-01-2019 15:12
1288,0.0,17.0,True,Non-designer,2,recognition,9,sansforgetica,another,word,Probably seen,1.0,seen,,1688,25,very difficult to read,28-01-2019 15:12
1289,0.0,17.0,True,Non-designer,2,recognition,10,sansforgetica,todge,non-word,Probably seen,1.0,seen,,1713,25,very difficult to read,28-01-2019 15:12
1290,0.0,17.0,True,Non-designer,2,recognition,11,sansforgetica,noter,non-word,Probably not seen,1.0,not seen,,1942,25,very difficult to read,28-01-2019 15:12
1291,0.0,17.0,True,Non-designer,2,recognition,12,sansforgetica,drive,word,Sure not seen,1.0,not seen,,1689,25,very difficult to read,28-01-2019 15:12
1292,0.0,17.0,True,Non-designer,2,recognition,13,sansforgetica,furnion,non-word,Probably not seen,0.0,seen,,1738,25,very difficult to read,28-01-2019 15:12
1293,0.0,17.0,True,Non-designer,2,recognition,14,sansforgetica,water,word,Sure not seen,1.0,not seen,,1854,25,very difficult to read,28-01-2019 15:12
1294,0.0,17.0,True,Non-designer,2,recognition,15,sansforgetica,breath,word,Sure seen,1.0,seen,,2263,25,very difficult to read,28-01-2019 15:12
1295,0.0,17.0,True,Non-designer,2,recognition,16,sansforgetica,degree,word,Sure not seen,1.0,not seen,,1897,25,very difficult to read,28-01-2019 15:12
1296,0.0,18.0,True,Non-designer,1,lexical,1,sansforgetica,either,word,Sure word,1.0,,,4706,50,very easy to read,28-01-2019 11:26
1297,0.0,18.0,True,Non-designer,1,lexical,2,sansforgetica,exercise,word,Sure word,1.0,,,3192,50,very easy to read,28-01-2019 11:26
1298,0.0,18.0,True,Non-designer,1,lexical,3,sansforgetica,sisture,non-word,Sure word,0.0,,,574,50,very easy to read,28-01-2019 11:26
1299,0.0,18.0,True,Non-designer,1,lexical,4,sansforgetica,underients,non-word,Sure word,0.0,,,593,50,very easy to read,28-01-2019 11:26
1300,0.0,18.0,True,Non-designer,1,lexical,5,sansforgetica,spite,word,Sure word,1.0,,,503,50,very easy to read,28-01-2019 11:26
1301,0.0,18.0,True,Non-designer,1,lexical,6,sansforgetica,indeed,word,Sure word,1.0,,,562,50,very easy to read,28-01-2019 11:26
1302,0.0,18.0,True,Non-designer,1,lexical,7,sansforgetica,anybody,word,Sure word,1.0,,,487,50,very easy to read,28-01-2019 11:26
1303,0.0,18.0,True,Non-designer,1,lexical,8,sansforgetica,libermists,non-word,Sure word,0.0,,,535,50,very easy to read,28-01-2019 11:26
1304,0.0,18.0,True,Non-designer,1,lexical,9,sansforgetica,feelings,word,Sure word,1.0,,,504,50,very easy to read,28-01-2019 11:26
1305,0.0,18.0,True,Non-designer,1,lexical,10,sansforgetica,inderected,non-word,Sure word,0.0,,,578,50,very easy to read,28-01-2019 11:26
1306,0.0,18.0,True,Non-designer,1,lexical,11,sansforgetica,calculgical,non-word,Sure word,0.0,,,686,50,very easy to read,28-01-2019 11:26
1307,0.0,18.0,True,Non-designer,1,lexical,12,sansforgetica,match,word,Sure word,1.0,,,608,50,very easy to read,28-01-2019 11:26
1308,0.0,18.0,True,Non-designer,1,lexical,13,sansforgetica,dinded,non-word,Sure word,0.0,,,970,50,very easy to read,28-01-2019 11:26
1309,0.0,18.0,True,Non-designer,1,lexical,14,sansforgetica,prevent,word,Sure word,1.0,,,711,50,very easy to read,28-01-2019 11:26
1310,0.0,18.0,True,Non-designer,1,lexical,15,sansforgetica,fractical,non-word,Sure word,0.0,,,711,50,very easy to read,28-01-2019 11:26
1311,0.0,18.0,True,Non-designer,1,lexical,16,sansforgetica,needed,word,Sure word,1.0,,,698,50,very easy to read,28-01-2019 11:26
1312,0.0,18.0,True,Non-designer,1,lexical,17,sansforgetica,wonfetry,non-word,Sure word,0.0,,,598,50,very easy to read,28-01-2019 11:26
1313,0.0,18.0,True,Non-designer,1,lexical,18,sansforgetica,wassia,non-word,Sure word,0.0,,,705,50,very easy to read,28-01-2019 11:26
1314,0.0,18.0,True,Non-designer,1,lexical,19,sansforgetica,foldness,non-word,Sure word,0.0,,,766,50,very easy to read,28-01-2019 11:26
1315,0.0,18.0,True,Non-designer,1,lexical,20,sansforgetica,closely,word,Sure word,1.0,,,753,50,very easy to read,28-01-2019 11:26
1316,0.0,18.0,True,Non-designer,1,recognition,1,sansforgetica,exercise,word,Sure seen,1.0,seen,,73359,50,very easy to read,28-01-2019 11:26
1317,0.0,18.0,True,Non-designer,1,recognition,2,sansforgetica,worelete,non-word,Sure seen,0.0,not seen,,702,50,very easy to read,28-01-2019 11:26
1318,0.0,18.0,True,Non-designer,1,recognition,3,sansforgetica,material,word,Sure seen,1.0,seen,,698,50,very easy to read,28-01-2019 11:26
1319,0.0,18.0,True,Non-designer,1,recognition,4,sansforgetica,foldness,non-word,Sure seen,1.0,seen,,606,50,very easy to read,28-01-2019 11:26
1320,0.0,18.0,True,Non-designer,1,recognition,5,sansforgetica,libermists,non-word,Sure seen,1.0,seen,,603,50,very easy to read,28-01-2019 11:26
1321,0.0,18.0,True,Non-designer,1,recognition,6,sansforgetica,involved,word,Sure seen,0.0,not seen,,628,50,very easy to read,28-01-2019 11:26
1322,0.0,18.0,True,Non-designer,1,recognition,7,sansforgetica,prevent,word,Sure seen,1.0,seen,,577,50,very easy to read,28-01-2019 11:26
1323,0.0,18.0,True,Non-designer,1,recognition,8,sansforgetica,couple,word,Sure seen,0.0,not seen,,553,50,very easy to read,28-01-2019 11:26
1324,0.0,18.0,True,Non-designer,1,recognition,9,sansforgetica,feelings,word,Sure seen,1.0,seen,,552,50,very easy to read,28-01-2019 11:26
1325,0.0,18.0,True,Non-designer,1,recognition,10,sansforgetica,desposed,non-word,Sure seen,0.0,not seen,,584,50,very easy to read,28-01-2019 11:26
1326,0.0,18.0,True,Non-designer,1,recognition,11,sansforgetica,inderected,non-word,Sure seen,1.0,seen,,736,50,very easy to read,28-01-2019 11:26
1327,0.0,18.0,True,Non-designer,1,recognition,12,sansforgetica,wherard,non-word,Sure seen,0.0,not seen,,654,50,very easy to read,28-01-2019 11:26
1328,0.0,18.0,True,Non-designer,1,recognition,13,sansforgetica,anybody,word,Sure seen,1.0,seen,,681,50,very easy to read,28-01-2019 11:26
1329,0.0,18.0,True,Non-designer,1,recognition,14,sansforgetica,evidence,word,Sure seen,0.0,not seen,,640,50,very easy to read,28-01-2019 11:26
1330,0.0,18.0,True,Non-designer,1,recognition,15,sansforgetica,undernment,non-word,Sure seen,0.0,not seen,,688,50,very easy to read,28-01-2019 11:26
1331,0.0,18.0,True,Non-designer,1,recognition,16,sansforgetica,sisture,non-word,Sure seen,1.0,seen,,760,50,very easy to read,28-01-2019 11:26
1332,0.0,18.0,True,Non-designer,2,lexical,1,inputsans,curious,word,Sure word,1.0,,,1672,50,very easy to read,28-01-2019 11:26
1333,0.0,18.0,True,Non-designer,2,lexical,2,inputsans,because,word,Sure word,1.0,,,544,50,very easy to read,28-01-2019 11:26
1334,0.0,18.0,True,Non-designer,2,lexical,3,inputsans,studies,word,Sure word,1.0,,,690,50,very easy to read,28-01-2019 11:26
1335,0.0,18.0,True,Non-designer,2,lexical,4,inputsans,requinest,non-word,Sure word,0.0,,,430,50,very easy to read,28-01-2019 11:26
1336,0.0,18.0,True,Non-designer,2,lexical,5,inputsans,ceady,non-word,Sure word,0.0,,,801,50,very easy to read,28-01-2019 11:26
1337,0.0,18.0,True,Non-designer,2,lexical,6,inputsans,probably,word,Sure word,1.0,,,518,50,very easy to read,28-01-2019 11:26
1338,0.0,18.0,True,Non-designer,2,lexical,7,inputsans,military,word,Sure word,1.0,,,600,50,very easy to read,28-01-2019 11:26
1339,0.0,18.0,True,Non-designer,2,lexical,8,inputsans,obsentional,non-word,Sure word,0.0,,,556,50,very easy to read,28-01-2019 11:26
1340,0.0,18.0,True,Non-designer,2,lexical,9,inputsans,section,word,Sure word,1.0,,,580,50,very easy to read,28-01-2019 11:26
1341,0.0,18.0,True,Non-designer,2,lexical,10,inputsans,newspable,non-word,Sure word,0.0,,,536,50,very easy to read,28-01-2019 11:26
1342,0.0,18.0,True,Non-designer,2,lexical,11,inputsans,while,word,Sure word,1.0,,,538,50,very easy to read,28-01-2019 11:26
